TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-24,2026-08-24,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15894.99,16000.00,15861.00,15900.00,15900.00,15689.96,,15900.00,,,27,429770.82,10,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15899.00,15998.99,15852.15,15892.22,15920.00,15740.00,,15892.22,,,36,572000.68,15,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15826.00,16194.99,15826.00,15945.00,15945.00,15770.59,,15945.00,,,87,1389765.81,39,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15898.00,16175.00,15898.00,16175.00,16175.00,15898.00,,16175.00,,,30,481246.00,9,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15990.00,15990.00,15821.01,15948.00,15948.00,15745.00,,15924.00,,,16,254021.02,9,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,16052.00,16149.99,16052.00,16060.00,16060.00,15900.00,,16060.00,,,129,2071687.98,11,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15899.00,15899.00,15899.00,15899.00,15899.00,15750.00,,15909.00,,,1,15899.00,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,16000.00,16130.25,16000.00,16130.25,16130.25,15890.01,,16130.25,,,46,737972.25,9,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15949.99,16010.00,15930.01,16010.00,16010.00,15749.99,,16010.00,,,39,624084.84,18,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15821.15,16200.00,15821.15,16059.86,16050.00,15808.15,,16059.88,,,355,5704737.43,79,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15755.01,16096.00,15755.01,15971.54,15990.00,15725.01,,15959.85,,,230,3674328.73,44,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15805.01,15997.98,15805.01,15937.31,15949.99,15745.72,,15937.45,,,372,5933171.05,87,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15900.00,16298.00,15900.00,15918.57,15900.00,15749.44,,15918.57,,,19,303930.75,13,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15916.00,16078.99,15901.01,15947.59,15969.99,15746.41,,15947.81,,,813,12971940.58,193,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15825.23,16210.00,15825.23,16176.07,16210.00,15904.75,,16176.07,,,266,4294487.62,58,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,16050.00,16105.00,16000.00,16053.45,16050.00,15845.99,,16053.45,,,491,7897500.38,34,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15821.01,16270.00,15821.01,15830.00,15830.00,15750.00,,16035.00,,,16,258541.92,7,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,16050.00,16200.00,16050.00,16200.00,16200.00,15815.00,,16200.00,,,41,661950.00,3,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15805.01,16099.99,15805.01,15952.13,15950.00,15782.01,,15956.22,,,200,3191373.67,59,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15848.84,15995.00,15801.00,15950.60,15950.00,15767.06,,15937.95,,,278,4431603.96,59,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15816.56,16050.00,15816.56,15994.13,16030.76,15792.42,,16002.78,,,202,3231800.47,83,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15801.00,16147.89,15801.00,15950.00,15950.00,15768.09,,15948.50,,,182,2908553.16,77,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15805.01,16049.99,15805.01,15943.33,15944.00,15780.00,,15943.33,,,65,1036521.97,20,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15901.01,16049.98,15901.00,15937.57,15973.00,15774.20,,15937.76,,,169,2694892.96,53,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,16016.00,16288.99,16005.00,16149.79,16150.00,15904.31,,16149.83,,,1391,22480947.60,107,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,16000.00,16104.91,15970.00,16088.92,16104.91,15809.97,,16099.46,,,82,1315157.49,47,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15987.00,16188.00,15987.00,16151.25,16180.00,15830.78,,16151.22,,,266,4289606.85,87,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15875.56,16200.01,15875.56,16044.21,16020.00,15866.27,,16042.15,,,600,9658423.16,144,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15825.00,16087.99,15825.00,16041.62,16038.00,15798.26,,16041.62,,,91,1456513.42,32,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,16100.00,16100.00,15925.00,16047.00,16049.00,15814.10,,16047.00,,,307,4918213.57,66,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15975.56,16244.99,15975.56,16181.33,16175.00,15952.63,,16178.13,,,620,10038552.98,172,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15916.62,16289.85,15916.62,16261.94,16279.99,15996.60,,16259.94,,,1479,23999832.44,290,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,16101.00,16300.00,16100.01,16280.14,16275.00,16068.17,,16280.05,,,1664,27070200.25,353,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,16100.00,16294.88,16086.70,16170.00,16170.00,15932.00,,16170.00,,,234,3785655.32,67,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,16365.62,16529.00,16256.01,16425.93,16448.99,16165.62,,16427.39,,,2082,34217915.18,436,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,204.19,214.70,202.86,213.26,214.64,204.19,,213.25,,,313566,65990838.18,5434,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,42.45,44.00,42.45,43.97,43.50,43.31,,43.97,,,6704,289255.06,55,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1202.00,1215.20,1189.80,1189.80,1189.80,1199.00,,1189.81,,,712864,859186435.60,55743,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,155.10,157.90,155.10,157.05,157.00,154.80,,157.03,,,30507,4785816.25,564,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.26,12.24,10.20,11.59,11.49,10.39,,11.68,,,46719,513126.93,51,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,239.00,239.85,237.64,238.22,237.87,238.61,,238.23,,,19667,4687180.74,540,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1202.00,1278.00,1191.40,1261.60,1265.80,1202.50,,1261.83,,,33260,41725406.60,3091,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,24.52,24.52,24.52,24.52,24.52,23.36,,24.52,,,339855,8333244.60,527,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,33640.00,34065.00,33530.00,33885.00,34000.00,33640.00,,33881.96,,,1835,62002885.00,1341,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,32.20,32.40,31.52,31.73,32.20,32.11,,31.93,,,7024,224680.65,90,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,384.00,385.55,373.50,374.80,377.00,384.25,,374.79,,,51363,19434430.90,2470,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,803.85,809.80,788.80,800.25,800.10,795.50,,800.26,,,225383,179992064.45,8560,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1200.00,1200.00,1200.00,1200.00,1200.00,1209.99,,1200.00,,,64,76800.00,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1066.00,1068.50,1063.00,1066.00,1066.00,1065.00,,1066.00,,,6452,6862007.90,13,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19976,INE134E07588,760PFCL35,N3,,,,,7.60% TAX FREE NCD,1200.10,1200.10,1200.10,1200.10,1200.10,1207.02,,1200.97,,,1,1200.10,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1112.00,1112.00,1112.00,1112.00,1112.00,1112.00,,1113.00,,,20,22240.00,2,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1126.00,1126.00,1126.00,1126.00,1126.00,1116.99,,1126.00,,,1,1126.00,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1029.97,1029.97,1029.97,1029.97,1029.97,1023.00,,1029.97,,,100,102997.00,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1050.00,1050.40,1047.00,1050.10,1050.10,1048.68,,1050.10,,,12253,12846735.05,49,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1081.01,1081.01,1080.00,1080.00,1080.00,1080.00,,1080.00,,,2103,2271341.00,6,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,31766,INE733E07JI1,873NTPC28,N5,,,,,8.73%S-R-NCD SERIES 2B,1120.26,1120.26,1120.26,1120.26,1120.26,1119.26,,1120.26,,,190,212849.40,2,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1112.55,1112.55,1110.51,1111.30,1111.23,1111.58,,1111.30,,,829,921329.93,39,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1135.01,1136.00,1135.01,1135.51,1135.20,1135.01,,1135.01,,,117,132852.16,6,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1260.00,1260.00,1259.99,1260.00,1260.00,1260.50,,1260.00,,,615,774899.90,8,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1240.30,1240.30,1240.30,1240.30,1240.30,1262.00,,1240.30,,,320,396896.00,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1277.58,1282.00,1277.58,1279.40,1280.00,1284.00,,1279.41,,,1954,2500525.05,28,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1291.50,1291.50,1291.50,1291.50,1291.50,1291.50,,1291.50,,,100,129150.00,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,209.42,213.90,206.90,208.43,208.10,209.42,,208.47,,,11673,2449397.80,257,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,12.40,13.26,12.00,12.94,12.96,12.63,,12.94,,,1935844,24079741.88,1054,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,189.87,191.00,188.00,188.15,188.15,189.87,,188.15,,,36,6811.19,7,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,51.21,54.77,51.00,51.39,52.00,50.78,,51.41,,,947345,49977762.96,5739,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1752.20,1770.00,1741.10,1758.50,1768.00,1750.00,,1758.51,,,2228,3906920.50,111,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,16.08,16.23,15.20,16.07,16.10,15.46,,16.07,,,831645,13269270.23,1132,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,95.03,96.00,94.65,95.00,95.00,95.71,,95.00,,,8489,808087.80,160,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,462.90,470.00,459.30,466.45,466.50,462.55,,466.43,,,275698,128259756.05,17290,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,62.20,62.20,62.00,62.00,62.00,61.30,,62.00,,,3200,198720.00,2,F1,1600,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.70,8.94,8.62,8.77,8.75,8.71,,8.77,,,109891,965927.20,405,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,69.95,69.95,69.95,69.95,69.95,69.95,,69.95,,,1200,83940.00,1,F1,1200,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,80.20,80.61,77.71,78.10,78.00,81.20,,78.10,,,42321,3330018.25,558,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,33.45,34.10,32.10,32.63,34.07,33.78,,32.80,,,19195,629981.90,109,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,137.64,140.59,136.75,137.18,137.50,137.64,,137.18,,,6853,946584.55,304,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,48.00,48.89,46.50,47.45,47.31,48.29,,47.49,,,57468,2734230.40,315,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,420.70,429.80,417.40,421.05,423.00,417.40,,421.03,,,215296,91433749.05,6568,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,529.45,546.00,525.40,543.15,543.05,527.20,,543.15,,,2016424,1089208176.70,42922,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,817.00,859.80,808.80,843.15,841.00,816.80,,843.16,,,750494,630996975.80,32420,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,566.95,588.90,544.35,544.35,544.35,572.95,,542.02,,,23595,12983003.05,619,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,155.19,155.19,152.00,152.71,154.50,152.50,,152.66,,,8682,1326612.78,404,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,73.29,73.70,73.00,73.01,73.15,73.03,,73.01,,,268333,19614146.32,1302,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,18.55,18.55,18.55,18.55,18.55,18.55,,18.55,,,2000,37100.00,1,F1,2000,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1349.00,1358.50,1330.00,1336.30,1332.80,1355.30,,1336.32,,,91922,123316325.10,13172,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,16.38,16.38,16.38,16.38,16.38,16.71,,16.32,,,7591,124340.58,46,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,27.98,28.64,27.06,27.55,27.95,27.98,,27.55,,,16625,458070.52,178,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.06,203.21,201.00,201.01,201.00,201.34,,201.01,,,37400,7518387.92,180,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7460.00,7566.50,7429.50,7504.00,7504.00,7424.00,,7503.99,,,118675,891545170.00,17300,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,26155.00,26495.00,26030.00,26420.00,26450.00,26230.00,,26419.39,,,10305,270394600.00,4222,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,755943,INE860H07IS6,81ABCL33,N4,,,,,ABCL 8.1% SR VI,1005.00,1150.00,1005.00,1150.00,1150.00,1070.01,,1150.00,,,2,2155.00,2,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,23.30,24.60,23.00,24.60,24.60,24.75,,24.60,,,6400,151840.00,4,F1,1600,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,58.71,58.71,56.00,58.37,58.71,55.92,,58.37,,,2808,162969.90,65,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,23786,INE0QRV01016,ABSMARINE,ST,,,,,ABS MARINE SERVICES LTD,255.00,259.85,253.50,259.85,259.85,247.50,,259.85,,,122500,31702325.00,140,F1,500,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1307.80,1313.50,1297.00,1300.90,1305.20,1307.40,,1300.83,,,88400,115376773.70,8106,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1138.50,1150.00,1128.40,1137.10,1131.00,1138.60,,1137.05,,,5405,6158895.60,562,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,605.05,621.00,587.80,590.05,587.80,605.05,,590.05,,,86000,51410150.00,132,F1,500,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,202.00,204.00,194.00,200.00,200.00,202.30,,200.00,,,8400,1694400.00,6,F1,1200,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.57,4.60,4.51,4.54,4.56,4.59,,4.54,,,39436,179132.49,165,F1,1,,,,,
